from_address,to_address,asset,token_contract,category,transfer_count,total_amount,first_timestamp,last_timestamp,tx_hashes,token_ids,from_label,to_label,relation_note
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0xa102b434ce441a3119e146f75ed6276ee1a836d9,MATIC,,external,2,0.0,2026-05-19T08:50:16.000Z,2026-05-27T17:36:52.000Z,0x5bbabbb19c77086c5979226e86d952658c629a8fefa801336cf39106f03d8127;0xa7fe79e79a479a08bfd6b185c4a42946255a702b9d44d25606e6220e7c4730e6,,shared_funder_yung_angh,tf2,Meaningful asset transfer lead
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0xfcd0eadb24d78e016e88b9e2a7029e349ba6391d,MATIC,,external,2,0.0,2026-05-21T02:44:26.000Z,2026-05-29T02:41:01.000Z,0x6e8ac6f3e5ab504574c5c2223cd3dbcfedb621531f96f7b51df7069e7445d477;0xbb690157a72a06cc2f739751f242aa9e62e21661a7d4214a9cda0037e0602bfe,,shared_funder_yung_angh,GroyperFinance,Meaningful asset transfer lead
0xa102b434ce441a3119e146f75ed6276ee1a836d9,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,2,0.0,2026-04-19T12:40:10.000Z,2026-05-09T05:48:41.000Z,0x93b01c2ca1a78d220ec2e422358650d87af01c7316a63df9656deec4eb8c5d05;0xf46374b2e356af1d0e8312c70780806c43566ca816c781d848691d1e3d61a3c1,0x2eef54c49e4a2857c3bcc6194846cf12018346831806df3353eca0e0729e353d;0x87ab1e697a5c2f634c55f8d8be47075377c38d347c35d6338637b8207e32c9c4,tf2,ARB_ArmageddonRewardsBilly,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0xacff32f36054e039003c7925f7834360531f1f9a,0x245b564e7514cf4fa4bfe3e32b217da295d7c1e5,MATIC,,external,2,0.0,2026-06-02T00:24:05.000Z,2026-06-02T01:04:17.000Z,0x22f8e4d10dee40ccedfd741bced9b947759a59e76549515c1de45e6f32ca6ee3;0x79688b7fb07b04a697835d982ed3e3cca4182e0af5d8022b1a657f31becbfb20,,activator_acff32,secretscent_intermediary_245b,Meaningful asset transfer lead
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0xa102b434ce441a3119e146f75ed6276ee1a836d9,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,2,0.0,2026-05-10T21:52:08.000Z,2026-05-10T21:53:48.000Z,0x7e83aa5906b16f353387493f5b8762b42a908bf2ecb3d5b6997388586e6e1e20;0xfec33b403a95222577ddd2fbc7fd952f374cec873bc0ff0abb4abaf16349232e,0x26a37d3cefa15e5507de7c01528bc5f249525a34878dcbaf0049e1763f57d653;0xb923a89c1888d3fe44563b5b3dd0640d2362b8e5f7fffc5ec8cc10ae016bb65f,ARB_ArmageddonRewardsBilly,tf2,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0x4d97dcd97ec945f40cf65f87097ace5ea0476045,0x90ca00f0a7c263ce9e8a9af5ad044cd4dc9c1a4b,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,845844.64,2026-04-25T00:53:50.000Z,2026-04-25T00:53:50.000Z,0x9a3455208d7bbcb77b25bdb7917087a390572210193c242e531d818668a6bbfb,,protocol_conditional_tokens_ctf,0x90ca_anon,Non-standard asset; review for spam/noise before use
0xa4fcd42731853ed3711aac964a14f442b1f6977d,0x28547904c8fd224074a349a2313ef852e29e0414,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,744148.945668,2026-06-17T21:16:08.000Z,2026-06-17T21:16:08.000Z,0xe7ddff3032c2bf906d16625e9a5e183408bd076fc8f36c827c82d972c58af173,,secretscent_intermediary_a4fc,RockSolidBond,Non-standard asset; review for spam/noise before use
0xa102b434ce441a3119e146f75ed6276ee1a836d9,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,100000.0,2026-04-26T21:28:02.000Z,2026-04-26T21:28:02.000Z,0x947c6046ba72c77e20da8f9cfcf141db1f9e33f377addecf35c72a33f04143e9,,tf2,ARB_ArmageddonRewardsBilly,Non-standard asset; review for spam/noise before use
0x665dcbe83796b5010279f0a38b197d65e0aaaf35,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,pUSD,0xc011a7e12a19f7b1f670d46f03b03f3342e82dfb,erc20,1,85159.58517,2026-05-30T01:37:41.000Z,2026-05-30T01:37:41.000Z,0x351b4308297c610c1e3ce155c8b1a9e7ec6e4f789c2da19d8c4a0824116b5b4f,,0x665d_anon,ARB_ArmageddonRewardsBilly,Meaningful asset transfer lead
0x28547904c8fd224074a349a2313ef852e29e0414,0xf1539247af59b16517377a859bcd0d9c7eac162c,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,60000.0,2026-06-18T01:10:19.000Z,2026-06-18T01:10:19.000Z,0xcdc40dfb2ffce02470b74d66a4754a071ad391c275221b5794bb6bedc765bb79,,RockSolidBond,secretscent,Non-standard asset; review for spam/noise before use
0x28547904c8fd224074a349a2313ef852e29e0414,0xa4fcd42731853ed3711aac964a14f442b1f6977d,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,2026.0,2026-06-04T04:53:33.000Z,2026-06-04T04:53:33.000Z,0x5f0cae893daffbd1701d996e0ce36ea9c81799a4964a361509445d5d0760f4bf,,RockSolidBond,secretscent_intermediary_a4fc,Non-standard asset; review for spam/noise before use
0xf1539247af59b16517377a859bcd0d9c7eac162c,0xa4fcd42731853ed3711aac964a14f442b1f6977d,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,2026.0,2026-06-04T04:55:31.000Z,2026-06-04T04:55:31.000Z,0x4cc54c54afb2d49de652e0d5122a701123bc82bc63616ab3e78789fd86d4ecfe,,secretscent,secretscent_intermediary_a4fc,Non-standard asset; review for spam/noise before use
0x245b564e7514cf4fa4bfe3e32b217da295d7c1e5,0x28547904c8fd224074a349a2313ef852e29e0414,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,2022.0,2026-06-02T01:14:45.000Z,2026-06-02T01:14:45.000Z,0xe10796b960fe79555a2172d5b84a2edd557c50ae0bb8145ad4a10d2f57fdbc0b,,secretscent_intermediary_245b,RockSolidBond,Non-standard asset; review for spam/noise before use
0x245b564e7514cf4fa4bfe3e32b217da295d7c1e5,0xf1539247af59b16517377a859bcd0d9c7eac162c,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,2022.0,2026-06-02T01:15:27.000Z,2026-06-02T01:15:27.000Z,0x8b34e0bf383eb7659a2921c316ac794c0cb10aada6ebc939c7b9a12b725e1ffb,,secretscent_intermediary_245b,secretscent,Non-standard asset; review for spam/noise before use
0xee3afe347d5c74317041e2618c49534daf887c24,0xfcd0eadb24d78e016e88b9e2a7029e349ba6391d,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,1000.0,2026-05-21T00:33:09.000Z,2026-05-21T00:33:09.000Z,0x6ab3692a003b58ae8ba29a36c8841a4575fc763da89ea96390f3432cb93ae269,,protocol_uma_oov2,GroyperFinance,Non-standard asset; review for spam/noise before use
0xfcd0eadb24d78e016e88b9e2a7029e349ba6391d,0xee3afe347d5c74317041e2618c49534daf887c24,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,750.0,2026-05-17T15:44:59.000Z,2026-05-17T15:44:59.000Z,0x590e18c0d693ca6c2408914e2b9d3ce124955ff62ebc698dfd739a6f12042b94,,GroyperFinance,protocol_uma_oov2,Non-standard asset; review for spam/noise before use
0x28547904c8fd224074a349a2313ef852e29e0414,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,pUSD,0xc011a7e12a19f7b1f670d46f03b03f3342e82dfb,erc20,1,48.9706,2026-06-20T04:41:49.000Z,2026-06-20T04:41:49.000Z,0x781e718f539f09b21e082d3044ad13ee25c28076d16fb287b62c385c2675ea69,,RockSolidBond,ARB_ArmageddonRewardsBilly,Meaningful asset transfer lead
0xa102b434ce441a3119e146f75ed6276ee1a836d9,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,USDCE,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,erc20,1,2.0,2026-04-03T17:19:27.000Z,2026-04-03T17:19:27.000Z,0x0b1260028ea72a2b03f21973b055fe5096a04573db2cc6612d071da141c4751f,,tf2,protocol_conditional_tokens_ctf,Non-standard asset; review for spam/noise before use
0x24c8cf69a0e0a17eee21f69d29752bfa32e823e1,0xa102b434ce441a3119e146f75ed6276ee1a836d9,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,1,0.0,2026-06-17T15:33:58.000Z,2026-06-17T15:33:58.000Z,0x3c3ff2609544d0f0f26ec59fd2636baee4b5af72db33eb4ef032c72aeca9e297,0x0d0df03b9b35143ff973931351ccbd6a02fd6bbaa25149b813c4c6c2c6cfbbe6,debased,tf2,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0x4fac062e3edf91d976ea75ea6007cc3b086daad3,0xd08f50a9c65678bf92236c5ebe58028234a7fdb6,MATIC,,external,1,0.0,2026-04-30T08:57:10.000Z,2026-04-30T08:57:10.000Z,0xdf1eb77ce9d2195a5c36c583db0dbc9404b24d98f11689166821d2a8fae79a0f,,shared_funder_yung_angh,Anghkooey,Meaningful asset transfer lead
0x52764dd44eb51b0d21cd08e5497035f256ea7754,0x52764dd44eb51b0d21cd08e5497035f256ea7754,MATIC,,external,1,0.0,2026-06-12T16:10:24.000Z,2026-06-12T16:10:24.000Z,0x5b339a189d5fa4cff561f60cf6dc41d3bae3e4938423b0bf8686c3aebb1b0a79,,uma_top_proposer_5276,uma_top_proposer_5276,Meaningful asset transfer lead
0xacff32f36054e039003c7925f7834360531f1f9a,0x665dcbe83796b5010279f0a38b197d65e0aaaf35,MATIC,,external,1,0.0,2026-04-22T10:35:40.000Z,2026-04-22T10:35:40.000Z,0xb51342ec2dabf76eb9d9bb39a056f54625964d221f98f623b21ae8aa702beada,,activator_acff32,0x665d_anon,Meaningful asset transfer lead
0xacff32f36054e039003c7925f7834360531f1f9a,0xf1539247af59b16517377a859bcd0d9c7eac162c,MATIC,,external,1,0.0,2026-05-02T17:33:36.000Z,2026-05-02T17:33:36.000Z,0x0bba7cf0d2beb7d5b8e7f6a5995a17071b42330649d7ae871b889b412e02f0cf,,activator_acff32,secretscent,Meaningful asset transfer lead
0xacff32f36054e039003c7925f7834360531f1f9a,0xfcd0eadb24d78e016e88b9e2a7029e349ba6391d,MATIC,,external,1,0.0,2026-05-31T12:40:20.000Z,2026-05-31T12:40:20.000Z,0x09511d8d49a58b605495ec8a4977db0d8ad14cc4387b8ed4d332d9adb086764b,,activator_acff32,GroyperFinance,Meaningful asset transfer lead
0xc6587b11a2209e46dfe3928b31c5514a8e33b784,0x0e5bd76779e74304d08e759072abf126d87da593,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,1,0.0,2026-05-10T20:13:10.000Z,2026-05-10T20:13:10.000Z,0x3e6c1506a023832ac1aacfd8eeea5e816974df6f9926ab5ce5762b9330be2b71,0x46744d0458a7c3f7eeb9dbba4c8bc0d642bfb0b3fb658f67bd5398158329fa16,Erasmus,JAHODA,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0xc6587b11a2209e46dfe3928b31c5514a8e33b784,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,1,0.0,2026-05-09T03:29:42.000Z,2026-05-09T03:29:42.000Z,0x0c015080dd0e1f1633ad86a6a4821722b5cc8eef2a6465b6d4ea106c6c9862d5,0x46744d0458a7c3f7eeb9dbba4c8bc0d642bfb0b3fb658f67bd5398158329fa16,Erasmus,ARB_ArmageddonRewardsBilly,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0x28547904c8fd224074a349a2313ef852e29e0414,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,1,0.0,2026-06-20T04:41:49.000Z,2026-06-20T04:41:49.000Z,0x781e718f539f09b21e082d3044ad13ee25c28076d16fb287b62c385c2675ea69,0x1c69f1d8e639a8f9511f81aef5e970ac7dc8385d810fee255dec185b74941a5c,ARB_ArmageddonRewardsBilly,RockSolidBond,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0x665dcbe83796b5010279f0a38b197d65e0aaaf35,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,1,0.0,2026-05-30T01:37:41.000Z,2026-05-30T01:37:41.000Z,0x351b4308297c610c1e3ce155c8b1a9e7ec6e4f789c2da19d8c4a0824116b5b4f,0x2c0f8f0d83ecc6c59c4c77798a5511a4d0d4facf409602e360e12425e2e8c3cb,ARB_ArmageddonRewardsBilly,0x665d_anon,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0x672f13d830d3617efea21c2ec7f4bda5d2c27fcc,,0x4d97dcd97ec945f40cf65f87097ace5ea0476045,erc1155,1,0.0,2026-05-29T23:09:07.000Z,2026-05-29T23:09:07.000Z,0xacd9485db243fef5815baad1879f5d06f546d984f1c952e19f79c8e522840cfb,0x50968b0a3046f684913ce0ca6d75e52da62ccfcc0f0da5b3153fb29956808d88,ARB_ArmageddonRewardsBilly,Shirtybonds,CTF / ERC1155 position-transfer lead; manually map token IDs to market/question
